6/3/81,9.8
6/4/81,11.2
6/5/81,5.7
6/6/81,7.1
6/7/81,2.5
6/8/81,3.5
6/9/81,4.6
6/10/81,11
6/11/81,5.7
6/12/81,7.7
6/13/81,10.4
6/14/81,11.4
6/15/81,9.2
6/16/81,6.1
6/17/81,2.7
6/18/81,4.3
6/19/81,6.3
6/20/81,3.8
6/21/81,4.4
6/22/81,7.1
6/23/81,4.8
6/24/81,5.8
6/25/81,6.2
6/26/81,7.3
6/27/81,9.2
6/28/81,10.2
6/29/81,9.5
6/30/81,9.5
7/1/81,10.7
7/2/81,10
7/3/81,6.5
7/4/81,7
7/5/81,7.4
7/6/81,8.1
7/7/81,6.6
7/8/81,8.3
7/9/81,8.9
7/10/81,4.6
7/11/81,6.8
7/12/81,5.7
7/13/81,6.1
7/14/81,7
7/15/81,7.2
7/16/81,6.3
7/17/81,8.8
7/18/81,5
7/19/81,7.4
7/20/81,10.1
7/21/81,12
7/22/81,9
7/23/81,8.9
7/24/81,9.8
7/25/81,9
7/26/81,9.2
7/27/81,7.7
7/28/81,8
7/29/81,6.1
7/30/81,3.5
7/31/81,3.2
8/1/81,5.7
8/2/81,7.7
8/3/81,9
8/4/81,10
8/5/81,6.2
8/6/81,6.9
8/7/81,6.5
8/8/81,6.8
8/9/81,7
8/10/81,5.2
8/11/81,3
8/12/81,5.6
8/13/81,7.9
8/14/81,9
8/15/81,8.6
8/16/81,10.3
8/17/81,10.5
8/18/81,7.6
8/19/81,9.7
8/20/81,12.5
8/21/81,7.4
8/22/81,7.9
8/23/81,3.9
8/24/81,6.6
8/25/81,4.6
8/26/81,7
8/27/81,6
8/28/81,5.5
8/29/81,8.1
8/30/81,5.5
8/31/81,6.2
9/1/81,8
9/2/81,10.3
9/3/81,9.8
9/4/81,9.6
9/5/81,8.5
9/6/81,7.5
9/7/81,11.2
9/8/81,14.6
9/9/81,11.7
9/10/81,7.8
9/11/81,12.3
9/12/81,10.1
9/13/81,11.5
9/14/81,7.3
9/15/81,10.9
9/16/81,14.1
9/17/81,10.7
9/18/81,16.9
9/19/81,10.5
9/20/81,6.5
9/21/81,11
9/22/81,6.3
9/23/81,10.5
9/24/81,7.2
9/25/81,7.6
9/26/81,10.7
9/27/81,7.8
9/28/81,9.6
9/29/81,11.4
9/30/81,12.4
10/1/81,8.9
10/2/81,13.2
10/3/81,8.6
10/4/81,6.2
10/5/81,11.4
10/6/81,13.2
10/7/81,14.3
10/8/81,7.3
10/9/81,12.9
10/10/81,7.8
10/11/81,6.2
10/12/81,5.6
10/13/81,10
10/14/81,13.3
10/15/81,8.3
10/16/81,10.2
10/17/81,8.6
10/18/81,7.3
10/19/81,10.4
10/20/81,11.2
10/21/81,13.2
10/22/81,11.4
10/23/81,9.1
10/24/81,6.6
10/25/81,8.4
10/26/81,9.7
10/27/81,13.2
10/28/81,12.5
10/29/81,11
10/30/81,11
10/31/81,11.7
11/1/81,9.2
11/2/81,11.5
11/3/81,13.6
11/4/81,13.7
11/5/81,10.4
11/6/81,11.5
11/7/81,7.6
11/8/81,9.6
11/9/81,14.2
11/10/81,15.7
11/11/81,10.5
11/12/81,10.5
11/13/81,9.7
11/14/81,9.5
11/15/81,11.3
11/16/81,8.9
11/17/81,9.4
11/18/81,11.9
11/19/81,11.7
11/20/81,13.4
11/21/81,12.6
11/22/81,10.1
11/23/81,15.8
11/24/81,13.6
11/25/81,11.9
11/26/81,9.9
11/27/81,12.6
11/28/81,17.8
11/29/81,15
11/30/81,13.6
12/1/81,13.4
12/2/81,10.5
12/3/81,14.2
12/4/81,11.5
12/5/81,13
12/6/81,15
12/7/81,14.7
12/8/81,12.6
12/9/81,12.5
12/10/81,13.5
12/11/81,14.8
12/12/81,17.2
12/13/81,9.7
12/14/81,12.1
12/15/81,12.8
12/16/81,11.2
12/17/81,16.4
12/18/81,15.6
12/19/81,13.3
12/20/81,11
12/21/81,11.1
12/22/81,15
12/23/81,12.8
12/24/81,15
12/25/81,14.2
12/26/81,14
12/27/81,15.5
12/28/81,13.3
12/29/81,15.6
12/30/81,15.2
12/31/81,17.4
1/1/82,17
1/2/82,15
1/3/82,13.5
1/4/82,15.2
1/5/82,13
1/6/82,12.5
1/7/82,14.1
1/8/82,14.8
1/9/82,16.2
1/10/82,15.8
1/11/82,19.1
1/12/82,22.2
1/13/82,15.9
1/14/82,13
1/15/82,14.1
1/16/82,15.8
1/17/82,24
1/18/82,18
1/19/82,19.7
1/20/82,25.2
1/21/82,20.5
1/22/82,19.3
1/23/82,15.8
1/24/82,17
1/25/82,18.4
1/26/82,13.3
1/27/82,14.6
1/28/82,12.5
1/29/82,17
1/30/82,17.1
1/31/82,14
2/1/82,14.6
2/2/82,13.3
2/3/82,14.8
2/4/82,15.1
2/5/82,13.1
2/6/82,13.6
2/7/82,19.5
2/8/82,22.7
2/9/82,17.2
2/10/82,13.5
2/11/82,15.4
2/12/82,17
2/13/82,19.2
2/14/82,22.8
2/15/82,26.3
2/16/82,18.2
2/17/82,17
2/18/82,14.8
2/19/82,12.8
2/20/82,15.5
2/21/82,15.6
2/22/82,13.1
2/23/82,15.2
2/24/82,14.1
2/25/82,12.5
2/26/82,14.6
2/27/82,10.4
2/28/82,13.9
3/1/82,11.9
3/2/82,13.5
3/3/82,9.8
3/4/82,14
3/5/82,21.5
3/6/82,19.5
3/7/82,16.7
3/8/82,19.1
3/9/82,11
3/10/82,9
3/11/82,10
3/12/82,14.6
3/13/82,12.5
3/14/82,17.2
3/15/82,19.2
3/16/82,22.2
3/17/82,15.7
3/18/82,14.2
3/19/82,9.8
3/20/82,14
3/21/82,17.5
3/22/82,20.7
3/23/82,15.6
3/24/82,13.2
3/25/82,14.5
3/26/82,16.8
3/27/82,17.2
3/28/82,13.4
3/29/82,14.2
3/30/82,14.3
3/31/82,10.2
4/1/82,10.4
4/2/82,12.3
4/3/82,11.9
4/4/82,11.2
4/5/82,8.5
4/6/82,12
4/7/82,12.4
4/8/82,12.9
4/9/82,10.1
4/10/82,15
4/11/82,13.6
4/12/82,12.4
4/13/82,13.6
4/14/82,16.1
4/15/82,19.5
4/16/82,14.2
4/17/82,9.3
4/18/82,10.1
4/19/82,7.4
4/20/82,8.6
4/21/82,7.8
4/22/82,9.1
4/23/82,13
4/24/82,16.5
4/25/82,12.9
4/26/82,6.9
4/27/82,6.9
4/28/82,8.7
4/29/82,10
4/30/82,10.8
5/1/82,7.5
5/2/82,6.3
5/3/82,11.9
5/4/82,13.8
5/5/82,11.8
5/6/82,11
5/7/82,10.1
5/8/82,8.5
5/9/82,5.5
5/10/82,7.6
5/11/82,8.7
5/12/82,10.8
5/13/82,11.2
5/14/82,9.1
5/15/82,3.7
5/16/82,4.6
5/17/82,6.6
5/18/82,13.2
5/19/82,15.2
5/20/82,7.6
5/21/82,8.4
5/22/82,6
5/23/82,8.3
5/24/82,8.6
5/25/82,11.1
5/26/82,12.1
5/27/82,12.9
5/28/82,14
5/29/82,12.5
5/30/82,11.5
5/31/82,7
6/1/82,7.1
6/2/82,9
6/3/82,3.1
6/4/82,2.5
6/5/82,0
6/6/82,1.6
6/7/82,2.6
6/8/82,5.7
6/9/82,2.3
6/10/82,4.5
6/11/82,8.2
6/12/82,6.9
6/13/82,7.3
6/14/82,6
6/15/82,7.3
6/16/82,7.6
6/17/82,8
6/18/82,8
6/19/82,6.8
6/20/82,7.3
6/21/82,6.2
6/22/82,6.9
6/23/82,8.9
6/24/82,4
6/25/82,1.3
6/26/82,0.8
6/27/82,4.3
6/28/82,7.3
6/29/82,7.7
6/30/82,9
7/1/82,4.2
7/2/82,1.6
7/3/82,2.6
7/4/82,3.4
7/5/82,3.9
7/6/82,7
7/7/82,7.8
7/8/82,5.3
7/9/82,2.4
7/10/82,2.8
7/11/82,4
7/12/82,7.5
7/13/82,7.8
7/14/82,5.6
7/15/82,3.3
7/16/82,5
7/17/82,3.7
7/18/82,3.9
7/19/82,5.2
7/20/82,0.2
7/21/82,0.8
7/22/82,0.9
7/23/82,3.5
7/24/82,6.6
7/25/82,9.5
7/26/82,9
7/27/82,3.5
7/28/82,4.5
7/29/82,5.7
7/30/82,5.6
7/31/82,7.1
8/1/82,9.7
8/2/82,8.3
8/3/82,9.1
8/4/82,2.8
8/5/82,2.2
8/6/82,4.5
8/7/82,3.8
8/8/82,3.8
8/9/82,6.2
8/10/82,11.5
8/11/82,10.2
8/12/82,7.9
8/13/82,9
8/14/82,9.5
8/15/82,6
8/16/82,8.2
8/17/82,9.2
8/18/82,4.3
8/19/82,6.6
8/20/82,9.4
8/21/82,13.2
8/22/82,6.6
8/23/82,5.1
8/24/82,12.1
8/25/82,11.2
8/26/82,8.5
8/27/82,4.6
8/28/82,7
8/29/82,14.2
8/30/82,12.7
8/31/82,7.6
9/1/82,4
9/2/82,10
9/3/82,10.5
9/4/82,5
9/5/82,4.5
9/6/82,8.2
9/7/82,4.3
9/8/82,9.8
9/9/82,5.8
9/10/82,5
9/11/82,8.5
9/12/82,9
9/13/82,3.6
9/14/82,6.7
9/15/82,6.7
9/16/82,10.1
9/17/82,15
9/18/82,8.9
9/19/82,5.7
9/20/82,4.2
9/21/82,4
9/22/82,5.3
9/23/82,6.3
9/24/82,8.5
9/25/82,11.5
9/26/82,7.7
9/27/82,9.2
9/28/82,7.8
9/29/82,6.3
9/30/82,6.3
10/1/82,8.6
10/2/82,6.1
10/3/82,13.2
10/4/82,9.9
10/5/82,4.7
10/6/82,5.8
10/7/82,14.9
10/8/82,10.7
10/9/82,8.6
10/10/82,9.4
10/11/82,5.7
10/12/82,10.9
10/13/82,13.1
10/14/82,10.4
10/15/82,8.2
10/16/82,9.8
10/17/82,7.5
10/18/82,5.8
10/19/82,9.8
10/20/82,7.9
10/21/82,8.7
10/22/82,10
10/23/82,10.6
10/24/82,8
10/25/82,10.2
10/26/82,15.1
10/27/82,13.9
10/28/82,9.2
10/29/82,9
10/30/82,13.2
10/31/82,7
11/1/82,10.6
11/2/82,6.9
11/3/82,9.5
11/4/82,12.5
11/5/82,13.6
11/6/82,17.7
11/7/82,16
11/8/82,11.3
11/9/82,10.5
11/10/82,14.4
11/11/82,10.3
11/12/82,9
11/13/82,11.1
11/14/82,14.5
11/15/82,18
11/16/82,12.8
11/17/82,10.7
11/18/82,9.1
11/19/82,8.7
11/20/82,12.4
11/21/82,12.6
11/22/82,10.3
11/23/82,13.7
11/24/82,16
11/25/82,15.8
11/26/82,12.1
11/27/82,12.5
11/28/82,12.2
11/29/82,13.7
11/30/82,16.1
12/1/82,15.5
12/2/82,10.3
12/3/82,10.5
12/4/82,11
12/5/82,11.9
12/6/82,13
12/7/82,12.2
12/8/82,10.6
12/9/82,13
12/10/82,13
12/11/82,12.2
12/12/82,12.6
12/13/82,18.7
12/14/82,15.2
12/15/82,15.3
12/16/82,13.9
12/17/82,15.8
12/18/82,13
12/19/82,13
12/20/82,13.7
12/21/82,12
12/22/82,10.8
12/23/82,15.6
12/24/82,15.3
12/25/82,13.9
12/26/82,13
12/27/82,15.3
12/28/82,16.3
12/29/82,15.8
12/30/82,17.7
12/31/82,16.3
1/1/83,18.4
1/2/83,15
1/3/83,10.9
1/4/83,11.4
1/5/83,14.8
1/6/83,12.1
1/7/83,12.8
1/8/83,16.2
1/9/83,15.5
1/10/83,13
1/11/83,10.5
1/12/83,9.1
1/13/83,10.5
1/14/83,11.8
1/15/83,12.7
1/16/83,12.7
1/17/83,11.5
1/18/83,13.8
1/19/83,13.3
1/20/83,11.6
1/21/83,15.4
1/22/83,12.4
1/23/83,16.9
1/24/83,14.7
1/25/83,10.6
1/26/83,15.6
1/27/83,10.7
1/28/83,12.6
1/29/83,13.8
1/30/83,14.3
1/31/83,14
2/1/83,18.1
2/2/83,17.3
2/3/83,13
2/4/83,16
2/5/83,14.9
2/6/83,16.2
2/7/83,20.3
2/8/83,22.5
2/9/83,17.2
2/10/83,15.9
2/11/83,16.8
2/12/83,13.8
2/13/83,12.8
2/14/83,14
2/15/83,17.5
2/16/83,21.5
2/17/83,16.8
2/18/83,13.6
2/19/83,14.5
2/20/83,14.2
2/21/83,15.7
2/22/83,19.7
2/23/83,17.4
2/24/83,14.4
2/25/83,16.9
2/26/83,19.1
2/27/83,20.4
2/28/83,20.1
3/1/83,19.9
3/2/83,22
3/3/83,20.5
3/4/83,22.1
3/5/83,20.6
3/6/83,15
3/7/83,20.6
3/8/83,21.5
3/9/83,16.2
3/10/83,14.1
3/11/83,14.5
3/12/83,21.1
3/13/83,15.9
3/14/83,15.2
3/15/83,13.1
3/16/83,13.2
3/17/83,12.5
3/18/83,15.2
3/19/83,17.6
3/20/83,15.5
3/21/83,16.7
3/22/83,16.3
3/23/83,15.1
3/24/83,12.7
3/25/83,10
3/26/83,11.4
3/27/83,12.6
3/28/83,10.7
3/29/83,10
3/30/83,13.9
3/31/83,13.4
4/1/83,12.5
4/2/83,12.8
4/3/83,7.8
4/4/83,11.1
4/5/83,10.7
4/6/83,7.1
4/7/83,6.7
4/8/83,5.7
4/9/83,9.1
4/10/83,15.2
4/11/83,15.5
4/12/83,11.1
4/13/83,11.7
4/14/83,11.5
4/15/83,9.8
4/16/83,6.2
4/17/83,6.7
4/18/83,7.5
4/19/83,8.8
4/20/83,8
4/21/83,10.4
4/22/83,14.5
4/23/83,16.5
4/24/83,14.1
4/25/83,10.5
4/26/83,12.6
4/27/83,13
4/28/83,8.7
4/29/83,10.1
4/30/83,12
5/1/83,12.5
5/2/83,13.5
5/3/83,13.7
5/4/83,13.5
5/5/83,10.7
5/6/83,13
5/7/83,11.6
5/8/83,13
5/9/83,11.2
5/10/83,13.5
5/11/83,12.9
5/12/83,6.8
5/13/83,10
5/14/83,14.5
5/15/83,11.7
5/16/83,6.7
5/17/83,4.6
5/18/83,4.9
5/19/83,7.4
5/20/83,8.3
5/21/83,7.5
5/22/83,6.2
5/23/83,7.8
5/24/83,13.2
5/25/83,11.9
5/26/83,6.5
5/27/83,8.3
5/28/83,12.1
5/29/83,9.3
5/30/83,7.5
5/31/83,9.3
6/1/83,11
6/2/83,10.8
6/3/83,5.3
6/4/83,7.6
6/5/83,5.6
6/6/83,7.2
6/7/83,9.6
6/8/83,7
6/9/83,8.3
6/10/83,7.8
6/11/83,4.7
6/12/83,6.8
6/13/83,7.2
6/14/83,8.3
6/15/83,9.5
6/16/83,4.7
6/17/83,3
6/18/83,1.5
6/19/83,2.5
6/20/83,6.2
6/21/83,11.6
6/22/83,6.6
6/23/83,6.6
6/24/83,8
6/25/83,7.9
6/26/83,3.3
6/27/83,3.9
6/28/83,6
6/29/83,4
6/30/83,5.5
7/1/83,8.5
7/2/83,9.8
7/3/83,9.5
7/4/83,7.2
7/5/83,8.1
7/6/83,8
7/7/83,8.5
7/8/83,8.8
7/9/83,8.3
7/10/83,2.4
7/11/83,4.9
7/12/83,5.9
7/13/83,6.7
7/14/83,8.4
7/15/83,6.5
7/16/83,7.9
7/17/83,4.1
7/18/83,5.4
7/19/83,7.5
7/20/83,3.9
7/21/83,2.5
7/22/83,5.3
7/23/83,6.6
7/24/83,0
7/25/83,0.7
7/26/83,7.6
7/27/83,12.3
7/28/83,9.2
7/29/83,9.6
7/30/83,9.5
7/31/83,10
8/1/83,7.7
8/2/83,8
8/3/83,8.3
8/4/83,8.3
8/5/83,4.5
8/6/83,6.5
8/7/83,9.4
8/8/83,9.4
8/9/83,10.5
8/10/83,10.7
8/11/83,9.9
8/12/83,7.6
8/13/83,5.8
8/14/83,8.5
8/15/83,13.8
8/16/83,14.3
8/17/83,8.3
8/18/83,5.3
8/19/83,3
8/20/83,5.2
8/21/83,10.3
8/22/83,11.1
8/23/83,10.5
8/24/83,9
8/25/83,13
8/26/83,6.4
8/27/83,8.4
8/28/83,6.7
8/29/83,8.3
8/30/83,11.2
8/31/83,10
9/1/83,10.1
9/2/83,10.6
9/3/83,10.9
9/4/83,5.7
9/5/83,9.5
9/6/83,10.4
9/7/83,11.1
9/8/83,12.2
9/9/83,10.6
9/10/83,8.8
9/11/83,9.2
9/12/83,5.5
9/13/83,7.1
9/14/83,6.5
9/15/83,4.3
9/16/83,5
9/17/83,11.2
9/18/83,7.5
9/19/83,12
9/20/83,13.6
9/21/83,8.3
9/22/83,8.5
9/23/83,12.9
9/24/83,7.7
9/25/83,7.6
9/26/83,3.5
9/27/83,10.4
9/28/83,15.4
9/29/83,10.6
9/30/83,9.6
10/1/83,9.3
10/2/83,13.9
10/3/83,7.7
10/4/83,9.5
10/5/83,7.6
10/6/83,6.9
10/7/83,6.8
10/8/83,5.8
10/9/83,6
10/10/83,8.3
10/11/83,9.1
10/12/83,12.5
10/13/83,13.2
10/14/83,16.2
10/15/83,12.5
10/16/83,11.8
10/17/83,10.6
10/18/83,10
10/19/83,12.2
10/20/83,8.9
10/21/83,10.3
10/22/83,7.5
10/23/83,11.6
10/24/83,12.6
10/25/83,12.9
10/26/83,11.7
10/27/83,14
10/28/83,12.3
10/29/83,9
10/30/83,9.2
10/31/83,9.8
11/1/83,11.8
11/2/83,10.6
11/3/83,12.6
11/4/83,11
11/5/83,8.2
11/6/83,7.5
11/7/83,13.6
11/8/83,14.8
11/9/83,10.9
11/10/83,7.7
11/11/83,10.2
11/12/83,10.8
11/13/83,10.8
11/14/83,12.5
11/15/83,13.2
11/16/83,8.7
11/17/83,5.7
11/18/83,9.8
11/19/83,7.3
11/20/83,10.8
11/21/83,10
11/22/83,16.2
11/23/83,15
11/24/83,14.5
11/25/83,15.9
11/26/83,14.9
11/27/83,14.2
11/28/83,15.8
11/29/83,17.2
11/30/83,17.6
12/1/83,12.1
12/2/83,11.4
12/3/83,13
12/4/83,13.2
12/5/83,12
12/6/83,15.3
12/7/83,12.7
12/8/83,12.1
12/9/83,13.8
12/10/83,10.9
12/11/83,12
12/12/83,16.5
12/13/83,15
12/14/83,11.2
12/15/83,13.9
12/16/83,15
12/17/83,14.8
12/18/83,15
12/19/83,13.3
12/20/83,20.4
12/21/83,18
12/22/83,12.2
12/23/83,16.7
12/24/83,13.8
12/25/83,17.5
12/26/83,15
12/27/83,13.9
12/28/83,11.1
12/29/83,16.1
12/30/83,20.4
12/31/83,18
1/1/84,19.5
1/2/84,17.1
1/3/84,17.1
1/4/84,12
1/5/84,11
1/6/84,16.3
1/7/84,16.1
1/8/84,13
1/9/84,13.4
1/10/84,15.2
1/11/84,12.5
1/12/84,14.3
1/13/84,16.5
1/14/84,18.6
1/15/84,18
1/16/84,18.2
1/17/84,11.4
1/18/84,11.9
1/19/84,12.2
1/20/84,14.8
1/21/84,13.1
1/22/84,12.7
1/23/84,10.5
1/24/84,13.8
1/25/84,18.8
1/26/84,13.9
1/27/84,11.2
1/28/84,10.6
1/29/84,14.7
1/30/84,13.1
1/31/84,12.1
2/1/84,14.7
2/2/84,11.1
2/3/84,13
2/4/84,15.6
2/5/84,14.2
2/6/84,15.5
2/7/84,18
2/8/84,15
2/9/84,15.9
2/10/84,15.5
2/11/84,15.8
2/12/84,16.6
2/13/84,13.6
2/14/84,13.8
2/15/84,14.6
2/16/84,15.6
2/17/84,16.6
2/18/84,14.3
2/19/84,16.3
2/20/84,18.9
2/21/84,18.7
2/22/84,14.5
2/23/84,16.5
2/24/84,14.1
2/25/84,13.5
2/26/84,11.7
2/27/84,15.1
2/28/84,11.2
2/29/84,13.5
3/1/84,12.6
3/2/84,8.8
3/3/84,10.5
3/4/84,12.1
3/5/84,14.5
3/6/84,19.5
3/7/84,14
3/8/84,13.8
3/9/84,10.5
3/10/84,13.8
3/11/84,11.4
3/12/84,15.6
3/13/84,11.1
3/14/84,12.1
3/15/84,14.2
3/16/84,10.9
3/17/84,14.2
3/18/84,13.8
3/19/84,15.1
3/20/84,14
3/21/84,12.1
3/22/84,13.8
3/23/84,16.6
3/24/84,17.8
3/25/84,9.4
3/26/84,10.2
3/27/84,7.4
3/28/84,8.7
3/29/84,14
3/30/84,15.3
3/31/84,11.1
4/1/84,9.7
4/2/84,10.3
4/3/84,9.2
4/4/84,8.2
4/5/84,9.7
4/6/84,12.4
4/7/84,12.5
4/8/84,9
4/9/84,9.7
4/10/84,10.1
4/11/84,11.2
4/12/84,12
4/13/84,11.1
4/14/84,10.8
4/15/84,12.8
4/16/84,9.8
4/17/84,13.7
4/18/84,11
4/19/84,13.2
4/20/84,13
4/21/84,10.2
4/22/84,13.2
4/23/84,9.3
4/24/84,11.1
4/25/84,10.3
4/26/84,8.7
4/27/84,11.7
4/28/84,12.5
4/29/84,6.5
4/30/84,9.6
5/1/84,13.8
5/2/84,14.7
5/3/84,9.1
5/4/84,4.8
5/5/84,3.3
5/6/84,3.5
5/7/84,5.7
5/8/84,5.5
5/9/84,7
5/10/84,9.5
5/11/84,9.9
5/12/84,4.9
5/13/84,6.3
5/14/84,4.8
5/15/84,6.2
5/16/84,7.1
5/17/84,7.5
5/18/84,9.4
5/19/84,8.7
5/20/84,9.5
5/21/84,12.1
5/22/84,9.5
5/23/84,9.3
5/24/84,8.5
5/25/84,8
5/26/84,9.8
5/27/84,6.2
5/28/84,7.3
5/29/84,10.9
5/30/84,10
5/31/84,8.7
6/1/84,9
6/2/84,10.8
6/3/84,12.4
6/4/84,7.2
6/5/84,7.2
6/6/84,11.1
6/7/84,9.3
6/8/84,10.1
6/9/84,3.9
6/10/84,5
6/11/84,8.2
6/12/84,2.8
6/13/84,4.3
6/14/84,8.1
6/15/84,11.1
6/16/84,4.7
6/17/84,5.3
6/18/84,10
6/19/84,5.6
6/20/84,2.2
6/21/84,7.1
6/22/84,8.3
6/23/84,8.6
6/24/84,10.1
6/25/84,8.3
6/26/84,7.2
6/27/84,7.7
6/28/84,7.8
6/29/84,9.1
6/30/84,9.4
7/1/84,7.8
7/2/84,2.6
7/3/84,2.4
7/4/84,3.9
7/5/84,1.3
7/6/84,2.1
7/7/84,7.4
7/8/84,7.2
7/9/84,8.8
7/10/84,8.9
7/11/84,8.8
7/12/84,8
7/13/84,0.7
7/14/84,0.1
7/15/84,0.9
7/16/84,7.8
7/17/84,7.2
7/18/84,8
7/19/84,4.6
7/20/84,5.2
7/21/84,5.8
7/22/84,6.8
7/23/84,8.1
7/24/84,7.5
7/25/84,5.4
7/26/84,4.6
7/27/84,6.4
7/28/84,9.7
7/29/84,7
7/30/84,10
7/31/84,10.6
8/1/84,11.5
8/2/84,10.2
8/3/84,11.1
8/4/84,11
8/5/84,8.9
8/6/84,9.9
8/7/84,11.7
8/8/84,11.6
8/9/84,9
8/10/84,6.3
8/11/84,8.7
8/12/84,8.5
8/13/84,8.5
8/14/84,8
8/15/84,6
8/16/84,8
8/17/84,8.5
8/18/84,7.7
8/19/84,8.4
8/20/84,9
8/21/84,8.3
8/22/84,6.8
8/23/84,9.3
8/24/84,6.7
8/25/84,9
8/26/84,7.3
8/27/84,6.3
8/28/84,7.9
8/29/84,5.2
8/30/84,9
8/31/84,11.3
9/1/84,9.2
9/2/84,11.3
9/3/84,7
9/4/84,8
9/5/84,4.6
9/6/84,8.5
9/7/84,9.5
9/8/84,9.4
9/9/84,10.5
9/10/84,9.7
9/11/84,4.9
9/12/84,8
9/13/84,5.8
9/14/84,5.5
9/15/84,10.9
9/16/84,11.7
9/17/84,9.2
9/18/84,8.9
9/19/84,11.3
9/20/84,8.6
9/21/84,6.2
9/22/84,6.6
9/23/84,9.1
9/24/84,6.1
9/25/84,7.5
9/26/84,10.7
9/27/84,6.3
9/28/84,5.5
9/29/84,6.7
9/30/84,4.2
10/1/84,11.3
10/2/84,16.3
10/3/84,10.5
10/4/84,10.3
10/5/84,7.9
10/6/84,7.7
10/7/84,16
10/8/84,14.6
10/9/84,12.5
10/10/84,8.1
10/11/84,12.2
10/12/84,17.2
10/13/84,9.4
10/14/84,8.7
10/15/84,5.9
10/16/84,4.8
10/17/84,7.4
10/18/84,9.4
10/19/84,9.7
10/20/84,9.9
10/21/84,6.5
10/22/84,9.8
10/23/84,18.2
10/24/84,11.3
10/25/84,9.1
10/26/84,9.6
10/27/84,13.5
10/28/84,10.7
10/29/84,10
10/30/84,8.5
10/31/84,12.6
11/1/84,16.6
11/2/84,11.6
11/3/84,12.2
11/4/84,11.2
11/5/84,9.2
11/6/84,9.9
11/7/84,11.9
11/8/84,15.6
11/9/84,19
11/10/84,12.8
11/11/84,12.2
11/12/84,12
11/13/84,11.1
11/14/84,11.8
11/15/84,7.6
11/16/84,13
11/17/84,12.7
11/18/84,16
11/19/84,14.8
11/20/84,14.2
11/21/84,10
11/22/84,8.8
11/23/84,11.6
11/24/84,8.6
11/25/84,14.6
11/26/84,24.3
11/27/84,11.6
11/28/84,10.8
11/29/84,12
11/30/84,11
12/1/84,12.6
12/2/84,10.8
12/3/84,9.1
12/4/84,11
12/5/84,13
12/6/84,12.8
12/7/84,9.9
12/8/84,11.6
12/9/84,10.5
12/10/84,15.9
